# Pedigree data for the Lg/Sm mouse advanced intercross line. Each row 
# refers to an individual mouse.
#
# The columns of the table are:
#
#  (1) id (a unique number assigned to each individual)
#  (2) filial generation
#  (3) sex (M = male, F = female)
#  (4) id of father
#  (5) id of mother
#
# Individual identifiers that are given special attention are:
#
#  -9999  genetically identical inbred Sm/j males
#  -9998  genetically identical inbred Lg/j females
#  -9997  genetically identical F1 male offspring from Sm/j x Lg/j cross
#  -9996  genetically identical F1 female offspring from Sm/j x Lg/j cross
#      0  unknown
#
id,generation,sex,sire,dam
55178,F28,F,51071,50859
55179,F28,M,51071,50859
55197,F28,F,51454,51134
55198,F28,M,51454,51134
55258,F28,F,50842,51649
55260,F28,M,50842,51649
55343,F28,F,51241,51007
55344,F28,M,51241,51007
55426,F28,M,51214,50987
56955,F29,F,54597,53921
56959,F29,M,54597,53921
56963,F29,M,54597,53921
56967,F29,M,54532,54026
56968,F29,M,54532,54026
56972,F29,F,54532,54026
56975,F29,M,53977,54856
56978,F29,F,53977,54856
56986,F29,F,53977,54856
56992,F29,M,54242,54395
56994,F29,M,54242,54395
56998,F29,F,54472,54610
56999,F29,M,54472,54610
57003,F29,M,54472,54610
57009,F29,M,55179,54273
57010,F29,F,55179,54273
57026,F29,F,54451,53925
57027,F29,M,54451,53925
57033,F29,F,54046,54334
57034,F29,M,54046,54334
57038,F29,M,54006,54171
57050,F29,F,54127,54156
57057,F29,F,54135,53983
57066,F29,M,54135,53983
57069,F29,M,54136,54319
57072,F29,M,54136,54319
57075,F29,F,54136,54319
57077,F29,F,54337,54255
57081,F29,M,54423,54591
57093,F29,M,55118,54973
57097,F29,F,55118,54973
57105,F29,M,54963,55258
57107,F29,F,54963,55258
57138,F29,M,53899,54111
57142,F29,F,53899,54111
57145,F29,F,53899,54111
57146,F29,F,53911,54574
57149,F29,M,53911,54574
57155,F29,M,53916,54309
57158,F29,F,53916,54309
57166,F29,M,54444,53953
57168,F29,F,54444,53953
57179,F29,M,54978,53944
57181,F29,F,54978,53944
57185,F29,M,53949,54342
57191,F29,F,54345,54083
57208,F29,M,54069,54139
57209,F29,M,54069,54139
57211,F29,F,54070,54297
57223,F29,F,54352,54096
57227,F29,M,54352,54096
57232,F29,M,54085,54589
57233,F29,F,54085,54589
57238,F29,M,54027,54645
57256,F29,F,54673,54011
57257,F29,M,54673,54011
57259,F29,M,54975,54025
57265,F29,F,54975,54025
57268,F29,F,54975,54025
57269,F29,M,54361,54149
57272,F29,F,54361,54149
57282,F29,F,54980,54049
57284,F29,M,54980,54049
57286,F29,F,54980,54049
57293,F29,M,53973,54476
57299,F29,F,53973,54476
57302,F29,F,53973,54476
57309,F29,M,54157,54029
57312,F29,F,54157,54029
57313,F29,M,54253,54938
57318,F29,M,54303,54217
57322,F29,F,54303,54217
57328,F29,F,54479,54210
57337,F29,M,54479,54210
57343,F29,F,54324,54246
57346,F29,M,54324,54246
57348,F29,F,54735,54460
57353,F29,M,54735,54460
57360,F29,M,54411,54642
57363,F29,F,54411,54642
57369,F29,M,54969,54466
57370,F29,M,54969,54466
57380,F29,M,54575,54434
57381,F29,F,54575,54434
57387,F29,F,54588,54536
57388,F29,M,54588,54536
57398,F29,F,54636,54517
57403,F29,F,54636,54517
57404,F29,M,54636,54517
57411,F29,F,54541,54733
57415,F29,F,55198,54968
57418,F29,M,55173,55197
57421,F29,M,55173,55197
57423,F29,F,55173,55197
57452,F29,M,53893,54181
57459,F29,F,53893,54181
57464,F29,M,54228,53892
57469,F29,F,54228,53892
57473,F29,M,54432,53909
57475,F29,F,54432,53909
57482,F29,M,53939,54099
57483,F29,M,53939,54099
57484,F29,F,53939,54099
57486,F29,M,54039,54438
57489,F29,F,54039,54438
57492,F29,M,54077,54823
57499,F29,M,54644,54128
57502,F29,F,54644,54128
57516,F29,F,54966,53978
57521,F29,M,53996,54465
57531,F29,M,54855,54056
57532,F29,F,54855,54056
57542,F29,F,55169,54226
57543,F29,F,55169,54226
57547,F29,M,55169,54226
57552,F29,F,54658,54360
57558,F29,M,54658,54360
57559,F29,F,54658,54360
57563,F29,M,54248,54662
57571,F29,F,54248,54662
57576,F29,F,54275,54266
57579,F29,M,54275,54266
57589,F29,M,54397,54357
57592,F29,F,54397,54357
57594,F29,F,54518,54415
57598,F29,M,54518,54415
57604,F29,M,54814,54431
57608,F29,F,54814,54431
57625,F29,M,54548,53952
57628,F29,M,54548,53952
57633,F29,F,54548,53952
57644,F29,F,54055,54543
57647,F29,M,54055,54543
57648,F29,M,54055,54543
57652,F29,M,54417,54007
57656,F29,F,54417,54007
57666,F29,F,54452,54093
57669,F29,M,54452,54093
57674,F29,M,54012,54806
57675,F29,F,54012,54806
57676,F29,M,54122,54449
57685,F29,F,54122,54449
57692,F29,F,54270,54065
57694,F29,M,54270,54065
57699,F29,F,54146,54544
57715,F29,M,55171,54256
57720,F29,M,54219,54813
57725,F29,F,54219,54813
57728,F29,F,54289,54243
57732,F29,M,54289,54243
57742,F29,F,54318,54327
57743,F29,M,54318,54327
57748,F29,M,54605,54304
57749,F29,F,54605,54304
57753,F29,M,54151,54408
57756,F29,F,54151,54408
57765,F29,M,55344,54853
57766,F29,F,55344,54853
57819,F29,F,54177,54936
57821,F29,M,54177,54936
57893,F29,M,55260,55178
57894,F29,M,55260,55178
57913,F29,F,54102,53903
57943,F29,F,53906,54667
57946,F29,M,53906,54667
57955,F29,F,55426,55343
57982,F29,F,54249,54965
57985,F29,M,54249,54965
57989,F29,F,54113,54487
57999,F29,M,54525,54600
58003,F29,F,54525,54600
58069,F29,M,54805,53995
58071,F29,F,54805,53995
58107,F29,F,54089,54463
58149,F29,F,54819,55119
58155,F29,F,54819,55119
58238,F29,M,54313,54343
59914,F30,F,56994,57819
59916,F30,M,56994,57819
59919,F30,F,57346,57516
59926,F30,M,57346,57516
59929,F30,F,57353,57181
59936,F30,M,57464,57489
59943,F30,F,57464,57489
59945,F30,F,57765,57656
59949,F30,M,57765,57656
59963,F30,F,56992,57057
59965,F30,M,56992,57057
59969,F30,F,57743,56986
59972,F30,M,57743,56986
59983,F30,M,56999,57268
59984,F30,F,56999,57268
59995,F30,M,57149,57107
59998,F30,F,57149,57107
60000,F30,M,57072,57312
60003,F30,F,57072,57312
60009,F30,M,57081,57685
60013,F30,F,57081,57685
60015,F30,F,57081,57685
60025,F30,F,57105,58107
60036,F30,M,57185,57286
60045,F30,M,57209,57363
60046,F30,F,57209,57363
60055,F30,F,57492,57415
60056,F30,M,57492,57415
60065,F30,M,57232,57211
60066,F30,F,57232,57211
60077,F30,F,57499,57403
60082,F30,M,57284,57644
60085,F30,F,57284,57644
60089,F30,M,57531,57411
60090,F30,F,57531,57411
60099,F30,F,57579,57256
60106,F30,M,57579,57256
60116,F30,M,57318,57142
60123,F30,M,57370,57571
60126,F30,F,57370,57571
60134,F30,M,57604,57299
60138,F30,F,57388,57459
60139,F30,M,57388,57459
60146,F30,M,57404,57675
60148,F30,F,57404,57675
60159,F30,M,57894,57728
60165,F30,F,57894,57728
60175,F30,M,57486,56972
60179,F30,F,57486,56972
60189,F30,F,57647,56978
60193,F30,M,57647,56978
60198,F30,M,57669,57989
60199,F30,F,57669,57989
60207,F30,M,56967,57532
60210,F30,F,56967,57532
60223,F30,F,56968,57982
60228,F30,F,56975,57033
60233,F30,M,56975,57033
60237,F30,M,57093,56955
60239,F30,F,57093,56955
60248,F30,M,57009,58149
60258,F30,M,57027,57146
60259,F30,F,57027,57146
60268,F30,M,57034,57168
60269,F30,F,57034,57168
60279,F30,F,57038,57559
60288,F30,M,57038,57559
60291,F30,F,57069,57343
60296,F30,M,57069,57343
60298,F30,M,57166,57223
60299,F30,F,57166,57223
60306,F30,M,57227,57145
60315,F30,F,57227,57145
60328,F30,F,57676,57387
60329,F30,M,57676,57387
60336,F30,F,57269,57989
60343,F30,M,57269,57989
60346,F30,F,57293,57955
60354,F30,M,57293,57955
60365,F30,F,57715,57158
60369,F30,M,57715,57158
60373,F30,F,57720,57328
60385,F30,F,57558,57191
60390,F30,F,57313,57469
60394,F30,M,57313,57469
60405,F30,M,57360,57233
60413,F30,M,57418,57475
60415,F30,F,57418,57475
60423,F30,M,57628,57542
60426,F30,F,57628,57542
60436,F30,F,57985,57552
60439,F30,F,58238,57592
60443,F30,M,58238,57592
60451,F30,F,57589,57756
60454,F30,M,57589,57756
60459,F30,F,57598,57913
60465,F30,M,57598,57913
60473,F30,M,57753,57699
60475,F30,F,57753,57699
60478,F30,M,57893,57633
60483,F30,F,57893,57633
60502,F30,F,56959,57484
60503,F30,M,56959,57484
60513,F30,F,57155,57097
60515,F30,M,57155,57097
60523,F30,F,57238,57077
60525,F30,M,57238,57077
60528,F30,F,57066,58155
60533,F30,M,57066,58155
60539,F30,F,57563,57026
60544,F30,M,57563,57026
60546,F30,F,57179,57398
60548,F30,M,57179,57398
60566,F30,F,57694,57423
60569,F30,M,57694,57423
60575,F30,F,57257,57943
60576,F30,M,57257,57943
60586,F30,M,57259,57282
60593,F30,F,58069,57381
60595,F30,M,58069,57381
60600,F30,M,57309,57766
60601,F30,F,57309,57766
60608,F30,F,57748,57766
60609,F30,M,57748,57766
60619,F30,M,57999,57272
60625,F30,F,57421,57725
60627,F30,M,57421,57725
60628,F30,F,57473,57749
60638,F30,M,57482,57666
60643,F30,F,57482,57666
60649,F30,M,57483,57502
60653,F30,F,57483,57502
60656,F30,F,57521,58071
60666,F30,F,57547,57576
60668,F30,M,57547,57576
60675,F30,F,57946,58003
60676,F30,M,57946,58003
60696,F30,M,57625,57075
60699,F30,F,57625,57075
60703,F30,M,57208,57542
60706,F30,M,57674,57322
60713,F30,F,57648,57692
60726,F30,F,56963,57543
60729,F30,M,56963,57543
60766,F30,F,57732,57010
60769,F30,M,57732,57010
60779,F30,F,57821,57265
60783,F30,M,57821,57265
60794,F30,M,57369,57302
60825,F30,M,57452,57594
60828,F30,F,57452,57594
60879,F30,M,57138,57050
60897,F30,F,57337,57608
60899,F30,F,57652,56998
60907,F30,M,57652,56998
60948,F30,M,57003,57742
60949,F30,F,57003,57742
60952,F30,M,57380,57348
61618,F31,F,60298,59919
61630,F31,M,60329,59929
61635,F31,F,60237,60439
61646,F31,F,60533,59998
61647,F31,M,60533,59998
61663,F31,F,60952,60451
61674,F31,M,59936,60483
61675,F31,F,59936,60483
61680,F31,M,60478,60228
61682,F31,F,60478,60228
61686,F31,M,60159,60328
61688,F31,F,60159,60328
61693,F31,F,59972,60513
61694,F31,M,59972,60513
61706,F31,F,60703,60528
61707,F31,M,60703,60528
61711,F31,F,60576,59943
61714,F31,M,60576,59943
61721,F31,F,60595,60013
61722,F31,M,60595,60013
61723,F31,F,60525,60299
61726,F31,M,60525,60299
61735,F31,F,60288,60666
61736,F31,M,60288,60666
61747,F31,M,60413,60138
61758,F31,F,60794,60899
61759,F31,M,60794,60899
61780,F31,M,60465,59945
61788,F31,M,60207,60066
61793,F31,F,60207,60066
61797,F31,M,60248,60055
61805,F31,F,60248,60055
61816,F31,F,60696,60085
61820,F31,M,60000,60165
61821,F31,M,60000,60165
61828,F31,M,60544,60099
61829,F31,F,60544,60099
61843,F31,M,60009,60077
61849,F31,F,60056,59969
61852,F31,M,60056,59969
61859,F31,M,60569,60148
61863,F31,F,60569,60148
61869,F31,F,60198,60459
61872,F31,F,60198,60459
61875,F31,M,60198,60459
61878,F31,M,59983,60279
61880,F31,F,59983,60279
61890,F31,F,60515,60199
61894,F31,F,60089,60336
61899,F31,M,60089,60336
61909,F31,F,60123,60239
61915,F31,M,60134,60269
61919,F31,F,60134,60269
61922,F31,F,60619,60415
61925,F31,M,60619,60415
61934,F31,M,60627,60315
61935,F31,F,60627,60315
61941,F31,F,60423,60223
61945,F31,M,60423,60223
61955,F31,F,59949,60189
61956,F31,M,59949,60189
61959,F31,F,60879,60593
61975,F31,M,60769,60575
61977,F31,F,60769,60575
61988,F31,F,60258,60675
61992,F31,M,60258,60675
62002,F31,F,59995,60539
62007,F31,M,59995,60539
62015,F31,F,60045,60502
62016,F31,F,60045,60502
62019,F31,M,60045,60502
62020,F31,F,60586,60656
62031,F31,F,60354,60601
62036,F31,M,60354,60601
62039,F31,M,60600,60523
62041,F31,F,60600,60523
62051,F31,F,60729,60699
62054,F31,M,60729,60699
62069,F31,M,59965,60025
62077,F31,M,60116,60003
62080,F31,F,60116,60003
62086,F31,F,60609,60090
62093,F31,M,60609,60090
62096,F31,M,60443,59963
62097,F31,F,60443,59963
62099,F31,F,60454,60015
62103,F31,M,60454,60015
62107,F31,M,60473,59984
62108,F31,F,60473,59984
62120,F31,F,60193,60346
62122,F31,M,60193,60346
62129,F31,M,60175,60259
62133,F31,F,60175,60259
62137,F31,F,60233,60291
62138,F31,M,60233,60291
62144,F31,F,60065,60390
62146,F31,M,60065,60390
62153,F31,M,59926,60426
62154,F31,F,59926,60426
62162,F31,M,60139,60475
62163,F31,M,60139,60475
62171,F31,M,60638,60436
62172,F31,F,60638,60436
62173,F31,F,60638,60436
62175,F31,M,60649,60210
62183,F31,F,60649,60210
62186,F31,F,60668,60179
62187,F31,M,60668,60179
62192,F31,F,60668,60179
62195,F31,M,60503,60643
62200,F31,M,60503,60643
62204,F31,F,60907,60653
62212,F31,M,60907,60653
62214,F31,M,60343,60625
62215,F31,F,60343,60625
62231,F31,M,60825,60628
62234,F31,F,60825,60628
62238,F31,M,60146,60713
62245,F31,M,60394,60779
62249,F31,M,60676,60766
62250,F31,F,60676,60766
62263,F31,M,60106,60897
62265,F31,F,60106,60897
62271,F31,F,60706,60046
62276,F31,M,60706,60046
62298,F31,F,60548,60726
62308,F31,F,60948,60828
62311,F31,M,60948,60828
62315,F31,M,60369,60126
62318,F31,F,60369,60126
62328,F31,F,60306,60373
62329,F31,M,60306,60373
62366,F31,M,60783,60949
62385,F31,F,60082,60385
62387,F31,M,60082,60385
62462,F31,F,59916,60566
62463,F31,M,59916,60566
62483,F31,F,60296,60365
62503,F31,M,60405,60546
62509,F31,F,60405,60546
62519,F31,F,60268,60608
62523,F31,M,60268,60608
62599,F31,F,60036,59914
62603,F31,M,60036,59914
63069,F32,M,62212,61663
63071,F32,F,62212,61663
63075,F32,F,62212,61663
63083,F32,M,62103,61890
63084,F32,F,62103,61890
63093,F32,M,62214,61988
63101,F32,M,62329,62080
63102,F32,F,62329,62080
63115,F32,F,61647,61805
63123,F32,F,61843,61682
63126,F32,M,61843,61682
63132,F32,F,62122,61618
63136,F32,M,62122,61618
63139,F32,F,61680,62144
63142,F32,M,61680,62144
63149,F32,F,61694,61894
63150,F32,M,61694,61894
63157,F32,M,62315,62015
63159,F32,F,61828,62154
63160,F32,M,61828,62154
63165,F32,F,62249,62002
63176,F32,M,62263,61793
63177,F32,F,62263,61793
63188,F32,F,62387,62250
63189,F32,M,62387,62250
63205,F32,M,62162,61688
63208,F32,M,62162,61688
63215,F32,M,61975,61646
63219,F32,M,61714,62483
63223,F32,M,61714,62483
63239,F32,F,62171,61711
63243,F32,M,62171,61711
63245,F32,M,62171,61711
63248,F32,M,62276,62031
63253,F32,F,62276,62031
63254,F32,F,62276,62031
63258,F32,M,62077,61872
63259,F32,F,62077,61872
63262,F32,M,62107,61869
63266,F32,M,61878,62108
63269,F32,M,61878,62108
63270,F32,F,61878,62108
63284,F32,M,62138,61880
63285,F32,F,62138,61880
63289,F32,M,61925,62086
63290,F32,F,61925,62086
63293,F32,M,61925,62086
63299,F32,M,62175,61977
63300,F32,F,62175,61977
63306,F32,F,62175,61977
63313,F32,F,61992,62099
63318,F32,M,61992,62099
63320,F32,F,62007,62097
63321,F32,M,62007,62097
63326,F32,M,62019,62183
63333,F32,F,62503,61955
63334,F32,M,62503,61955
63339,F32,F,62231,61829
63341,F32,M,62231,61829
63342,F32,F,62231,61829
63346,F32,F,62245,61922
63349,F32,M,62245,61922
63355,F32,F,62311,62020
63369,F32,M,62366,62173
63373,F32,M,62366,62173
63378,F32,M,61821,61693
63379,F32,M,61821,61693
63383,F32,F,61821,61693
63389,F32,F,62195,62215
63393,F32,M,62195,62215
63399,F32,F,61674,61909
63407,F32,M,61686,62041
63409,F32,F,61686,62041
63416,F32,M,61736,61635
63425,F32,F,62039,61675
63426,F32,F,62039,61675
63435,F32,F,62096,61721
63436,F32,M,62096,61721
63438,F32,F,62096,61721
63443,F32,F,62129,61706
63445,F32,M,62129,61706
63453,F32,M,61726,61849
63455,F32,M,61726,61849
63456,F32,F,61726,61849
63458,F32,F,61915,61758
63459,F32,M,61915,61758
63470,F32,M,61945,61735
63471,F32,F,61945,61735
63482,F32,F,62200,61723
63486,F32,M,61707,61959
63489,F32,F,61707,61959
63499,F32,M,62069,61941
63500,F32,F,62069,61941
63507,F32,F,61797,62271
63513,F32,F,61797,62271
63515,F32,M,61797,62271
63529,F32,M,61852,62137
63530,F32,F,61852,62137
63531,F32,M,61852,62137
63536,F32,F,61875,62120
63543,F32,M,61875,62120
63549,F32,M,62146,62051
63550,F32,F,62146,62051
63555,F32,F,61899,62192
63557,F32,F,61899,62192
63559,F32,M,61899,62192
63566,F32,M,62036,62462
63572,F32,F,62036,62462
63579,F32,F,62238,62016
63587,F32,F,62153,62509
63600,F32,F,62603,62519
63640,F32,F,61722,61919
63643,F32,M,61722,61919
63646,F32,M,61759,62204
63650,F32,F,61780,62385
63652,F32,M,61780,62385
63657,F32,F,62187,61863
63662,F32,F,62523,62599
63667,F32,M,62523,62599
63732,F32,F,61788,62186
63773,F32,M,61747,62133
63774,F32,F,61747,62133
63781,F32,M,61859,62328
63830,F32,F,62463,61935
63862,F32,M,61934,62234
63865,F32,F,61934,62234
63927,F32,F,61956,62265
63945,F32,F,62054,62318
63968,F32,F,61820,62172
63975,F32,M,61820,62172
64025,F32,F,61630,62308
64064,F32,M,62093,61816
64066,F32,M,62093,61816
64290,F32,M,62163,62298
64875,F33,F,63126,63253
64876,F33,M,63126,63253
64877,F33,F,63126,63253
64884,F33,M,63566,63489
64889,F33,M,63773,63188
64893,F33,F,63773,63188
64903,F33,F,63150,63102
64906,F33,M,63150,63102
64907,F33,F,63150,63102
64913,F33,M,63393,63071
64916,F33,M,63393,63071
64919,F33,F,63326,63139
64922,F33,F,63326,63139
64924,F33,F,63326,63139
64926,F33,M,63326,63139
64931,F33,M,63667,63339
64933,F33,F,63667,63339
64940,F33,F,63652,63536
64941,F33,M,63652,63536
64945,F33,M,63652,63536
64954,F33,F,63781,63968
64957,F33,F,63781,63968
64958,F33,M,63781,63968
64962,F33,M,63781,63968
64967,F33,M,63205,63075
64970,F33,F,63205,63075
64978,F33,M,63215,63132
64979,F33,F,63215,63132
64989,F33,M,63248,63149
64995,F33,F,63248,63149
65001,F33,M,63341,63300
65005,F33,F,63341,63300
65011,F33,M,63529,63165
65014,F33,F,63529,63165
65024,F33,F,63407,63177
65025,F33,M,63407,63177
65027,F33,F,63445,63239
65031,F33,M,63445,63239
65038,F33,M,63559,63259
65043,F33,M,63559,63259
65045,F33,F,63436,63285
65049,F33,F,63436,63285
65055,F33,M,63470,63290
65060,F33,M,63470,63290
65061,F33,F,63459,63306
65066,F33,F,63459,63306
65068,F33,M,63459,63306
65071,F33,M,63531,63342
65074,F33,F,63531,63342
65083,F33,F,63142,63383
65086,F33,M,63142,63383
65093,F33,M,63334,63389
65095,F33,M,63334,63389
65102,F33,F,63284,63409
65103,F33,F,63284,63409
65113,F33,M,63157,63426
65115,F33,M,63157,63426
65122,F33,F,63160,63254
65124,F33,M,63160,63254
65130,F33,M,63293,63500
65133,F33,M,63293,63500
65141,F33,F,63299,63513
65144,F33,M,63299,63513
65147,F33,F,63299,63513
65153,F33,F,63321,63530
65157,F33,M,63321,63530
65162,F33,M,63455,63550
65165,F33,F,63455,63550
65171,F33,F,63455,63550
65175,F33,M,63486,63555
65181,F33,F,63486,63555
65183,F33,M,63643,63123
65185,F33,F,63643,63123
65186,F33,F,63643,63123
65192,F33,F,63499,63657
65193,F33,M,63499,63657
65198,F33,F,63499,63657
65203,F33,F,63862,63458
65204,F33,M,63862,63458
65208,F33,F,63862,63458
65209,F33,M,63975,63927
65211,F33,M,63975,63927
65212,F33,M,63975,63927
65223,F33,M,64290,63865
65228,F33,F,64064,64025
65232,F33,M,63093,63115
65236,F33,F,63093,63115
65242,F33,F,63269,63084
65244,F33,F,63269,63084
65247,F33,M,63453,63355
65248,F33,M,63453,63355
65255,F33,M,63266,63399
65257,F33,F,63266,63399
65259,F33,F,63266,63399
65262,F33,F,63243,63435
65264,F33,M,63243,63435
65268,F33,F,63243,63435
65275,F33,F,63318,63443
65278,F33,F,63318,63443
65280,F33,M,63318,63443
65282,F33,F,63289,63471
65283,F33,M,63289,63471
65284,F33,F,63289,63471
65291,F33,F,63289,63471
65297,F33,F,63223,63482
65301,F33,M,63223,63482
65307,F33,F,63379,63572
65309,F33,F,63379,63572
65316,F33,M,63176,63640
65318,F33,F,63176,63640
65322,F33,F,63378,63662
65324,F33,M,63378,63662
65344,F33,M,63101,63313
65351,F33,F,63515,63507
65352,F33,M,63515,63507
65353,F33,M,63515,63507
65364,F33,M,63258,63557
65372,F33,F,63245,63587
65376,F33,F,63646,63270
65377,F33,M,63646,63270
65382,F33,F,63646,63270
65384,F33,M,63543,63732
65390,F33,F,63543,63732
65391,F33,F,63543,63732
65394,F33,M,63219,63774
65398,F33,F,63219,63774
65402,F33,F,63219,63774
65409,F33,F,63136,63579
65477,F33,F,63369,63425
65502,F33,F,63083,63346
65512,F33,F,63069,63438
65529,F33,F,63208,63456
65538,F33,M,64066,63945
65541,F33,M,63373,63159
65542,F33,F,63373,63159
65570,F33,F,63189,63333
65577,F33,M,63189,63333
65579,F33,M,63262,63830
65580,F33,F,63262,63830
65588,F33,M,63416,63650
65600,F33,M,63349,63600
65602,F33,F,63349,63600
65652,F33,M,63549,63320
1,F34,F,64945,65236
2,F34,M,64945,65236
3,F34,M,64945,65236
4,F34,M,64945,65236
5,F34,M,64945,65236
6,F34,M,64945,65236
7,F34,M,64945,65236
8,F34,M,64945,65236
9,F34,M,64945,65236
10,F34,F,64945,65236
11,F34,F,64967,64907
12,F34,F,64967,64907
13,F34,M,64967,64907
14,F34,M,64967,64907
15,F34,M,64967,64907
16,F34,F,64967,64907
17,F34,F,64967,64907
18,F34,M,64967,64907
19,F34,M,64967,64907
20,F34,M,65025,64979
21,F34,M,65025,64979
22,F34,F,65025,64979
23,F34,F,65025,64979
24,F34,F,65025,64979
25,F34,M,65025,64979
26,F34,M,64889,65045
27,F34,F,64889,65045
28,F34,F,64889,65045
29,F34,M,64889,65045
30,F34,M,64889,65045
31,F34,M,64889,65045
32,F34,M,64889,65045
33,F34,F,64889,65045
34,F34,M,64931,65402
35,F34,F,64931,65402
36,F34,M,64931,65402
37,F34,M,64931,65402
38,F34,F,64931,65402
39,F34,M,64931,65402
40,F34,F,64931,65402
41,F34,M,64931,65402
42,F34,M,64931,65402
43,F34,M,64931,65402
44,F34,M,64931,65402
45,F34,F,64931,65402
46,F34,F,64931,65402
47,F34,M,64941,65322
49,F34,M,64941,65322
50,F34,M,64941,65322
51,F34,M,64941,65322
52,F34,F,64941,65322
53,F34,F,64941,65322
54,F34,F,64958,64933
55,F34,F,64958,64933
56,F34,M,64958,64933
57,F34,M,64958,64933
58,F34,F,64958,64933
59,F34,M,64958,64933
60,F34,M,64958,64933
61,F34,F,64958,64933
62,F34,M,64958,64933
63,F34,F,65001,65102
64,F34,M,65001,65102
65,F34,M,65001,65102
67,F34,F,65001,65102
68,F34,M,65001,65102
69,F34,F,65001,65102
70,F34,F,65001,65102
72,F34,M,65001,65102
74,F34,M,64876,65284
75,F34,M,64876,65284
76,F34,M,64876,65284
77,F34,M,64876,65284
78,F34,M,64876,65284
79,F34,M,64876,65284
80,F34,M,64876,65284
81,F34,M,64876,65284
82,F34,M,64884,64919
83,F34,F,64884,64919
84,F34,F,64884,64919
85,F34,F,64884,64919
86,F34,F,64884,64919
88,F34,F,64884,64919
89,F34,M,64884,64919
90,F34,F,64884,64919
91,F34,F,64884,64919
92,F34,M,65031,65074
93,F34,M,65031,65074
94,F34,F,65031,65074
95,F34,F,65031,65074
97,F34,F,65031,65074
98,F34,F,65031,65074
99,F34,F,64916,65185
100,F34,M,64916,65185
101,F34,M,64916,65185
102,F34,M,64916,65185
103,F34,F,64916,65185
104,F34,M,65011,65262
105,F34,M,65011,65262
106,F34,F,65011,65262
107,F34,F,65011,65262
108,F34,F,65011,65262
109,F34,M,65011,65262
110,F34,F,65011,65262
111,F34,M,65011,65262
112,F34,M,65011,65262
113,F34,M,65011,65262
114,F34,F,65113,65512
115,F34,F,65113,65512
116,F34,M,65113,65512
117,F34,M,65113,65512
118,F34,M,65113,65512
119,F34,M,65113,65512
120,F34,F,64989,65278
121,F34,F,64989,65278
122,F34,F,64989,65278
123,F34,F,64989,65278
124,F34,F,65055,65014
125,F34,M,65055,65014
126,F34,M,65055,65014
127,F34,M,65209,65372
128,F34,M,65209,65372
129,F34,M,65209,65372
130,F34,M,65209,65372
131,F34,F,65209,65372
132,F34,F,65209,65372
133,F34,F,65209,65372
134,F34,M,65209,65372
135,F34,F,65209,65372
136,F34,F,65209,65372
137,F34,F,65209,65372
138,F34,M,65212,65228
139,F34,M,65212,65228
140,F34,F,65212,65228
142,F34,F,65060,65181
143,F34,F,65060,65181
144,F34,F,65060,65181
145,F34,M,65060,65181
146,F34,F,65060,65181
147,F34,M,65060,65181
148,F34,M,65060,65181
149,F34,M,65060,65181
150,F34,F,65060,65181
151,F34,M,65060,65181
152,F34,M,65060,65181
153,F34,F,65060,65181
154,F34,F,65060,65181
155,F34,M,65071,65242
157,F34,M,65071,65242
158,F34,M,65071,65242
159,F34,F,65130,65570
160,F34,F,65130,65570
161,F34,M,65130,65570
162,F34,F,65130,65570
163,F34,F,65130,65570
165,F34,F,65130,65570
166,F34,M,65130,65570
167,F34,F,65130,65570
168,F34,F,65130,65570
169,F34,F,65130,65570
170,F34,F,65130,65570
172,F34,M,65162,65122
173,F34,M,65162,65122
175,F34,F,65175,64875
176,F34,F,65175,64875
177,F34,M,65175,64875
178,F34,M,65175,64875
179,F34,M,65175,64875
180,F34,M,65175,64875
181,F34,F,65175,64875
182,F34,M,65175,64875
183,F34,F,65144,65244
184,F34,F,65144,65244
185,F34,M,65144,65244
186,F34,M,65144,65244
187,F34,F,65144,65244
188,F34,M,65144,65244
189,F34,M,65144,65244
190,F34,F,65144,65244
191,F34,F,65144,65244
192,F34,M,65144,65244
193,F34,M,65193,65083
194,F34,M,65193,65083
195,F34,F,65193,65083
196,F34,M,65193,65083
197,F34,F,65193,65083
198,F34,M,65211,65502
199,F34,F,65211,65502
200,F34,F,65211,65502
201,F34,M,65211,65502
202,F34,M,65211,65502
203,F34,M,65211,65502
204,F34,F,65211,65502
205,F34,F,65211,65502
206,F34,F,65211,65502
207,F34,M,65211,65502
208,F34,M,65093,65477
209,F34,M,65093,65477
210,F34,F,65093,65477
211,F34,F,65093,65477
212,F34,M,65093,65477
213,F34,M,65093,65477
214,F34,M,65115,65542
215,F34,M,65115,65542
216,F34,M,65115,65542
217,F34,M,65115,65542
218,F34,F,65115,65542
219,F34,F,65115,65542
220,F34,M,65115,65542
221,F34,F,65183,65309
222,F34,M,65183,65309
224,F34,M,65183,65309
225,F34,M,65183,65309
226,F34,F,65183,65309
227,F34,M,65183,65309
228,F34,M,65183,65309
229,F34,F,65086,65382
230,F34,F,65086,65382
231,F34,M,65086,65382
232,F34,F,65124,64970
233,F34,M,65086,65382
234,F34,F,65124,64970
235,F34,M,65124,64970
236,F34,F,65124,64970
237,F34,F,65124,64970
238,F34,M,65124,64970
240,F34,M,65133,65318
241,F34,M,65133,65318
242,F34,F,65133,65318
243,F34,F,65133,65318
244,F34,F,65247,64877
